index,x,y,z,vx,vy,vz,mass,fx,fy,fz
8652,19.0819,21.3268,6.73477,0.0979224,0.939341,-0.769235,1,-1.75591e-13,1.74471e-13,9.54098e-18
8653,19.0819,21.3268,7.85723,0.304659,-0.173201,-0.179291,1,-1.75491e-13,1.74156e-13,-2.73219e-17
8654,19.0819,21.3268,8.9797,0.838815,0.567052,-0.129032,1,-1.74817e-13,1.74552e-13,-1.12285e-15
8655,19.0819,21.3268,10.1022,0.520638,-1.35258,-1.69173,1,-1.75534e-13,1.74293e-13,-1.12285e-15
8656,19.0819,21.3268,11.2246,-0.636061,-0.847582,-0.306334,1,-1.76627e-13,1.74339e-13,4.28802e-17
8657,19.0819,21.3268,12.3471,0.671317,-0.282777,0.531288,1,-1.75772e-13,1.74375e-13,-3.98986e-17
8658,19.0819,21.3268,13.4695,0.512793,-1.3755,0.375146,1,-1.74781e-13,1.74542e-13,1.77809e-17
8659,19.0819,21.3268,14.592,0.703877,0.756163,-0.18987,1,-1.75132e-13,1.74241e-13,5.62972e-16
8660,19.0819,21.3268,15.7145,-0.0581012,-0.0087738,-0.162906,1,-1.76524e-13,1.74565e-13,-8.84474e-14
8661,19.0819,21.3268,16.8369,-0.840742,-0.676398,0.334175,1,-1.75933e-13,1.74846e-13,1.75965e-13
8662,19.0819,21.3268,17.9594,-0.205118,-0.0229108,0.679599,1,-1.75311e-13,1.74531e-13,3.16587e-17
8663,19.0819,21.3268,19.0819,-0.0432091,-0.903972,1.46975,1,-1.74798e-13,1.74812e-13,-1.75723e-13
8664,19.0819,21.3268,20.2043,-0.308261,-0.346285,0.10813,1,-1.76966e-13,1.74792e-13,-1.18342e-15
8665,19.0819,21.3268,21.3268,-0.196561,-0.137442,-0.497105,1,-1.76383e-13,1.74849e-13,1.74627e-13
8666,19.0819,21.3268,22.4492,0.591987,0.698719,1.19586,1,-1.76227e-13,1.74311e-13,-3.7161e-16
8667,19.0819,21.3268,23.5717,1.29773,-1.49368,0.339445,1,-1.75235e-13,1.74587e-13,-1.754e-13
8668,19.0819,22.4492,0,-0.934714,0.819779,0.136241,1,-1.75389e-13,9.16151e-18,8.80487e-14
8669,19.0819,22.4492,1.12246,-0.612713,-0.897614,-0.556635,1,-1.74513e-13,-3.95029e-16,2.36627e-16
8670,19.0819,22.4492,2.24492,-0.665614,0.850504,-0.0419582,1,-1.72807e-13,-3.65647e-16,-1.59324e-16
8671,19.0819,22.4492,3.36739,-0.800815,0.208632,0.195593,1,-1.74485e-13,2.1928e-16,-2.86338e-16
8672,19.0819,22.4492,4.48985,-0.18526,0.79707,0.331882,1,-1.74742e-13,6.68411e-17,-9.91232e-16
8673,19.0819,22.4492,5.61231,0.272715,-1.37846,-0.309185,1,-1.74779e-13,-3.79417e-16,-7.86534e-16
8674,19.0819,22.4492,6.73477,0.398061,0.199489,-0.00249207,1,-1.74198e-13,-1.45337e-16,-1.03379e-16
8675,19.0819,22.4492,7.85723,0.42491,0.25976,0.511194,1,-1.74953e-13,-5.1337e-17,-9.20488e-17
8676,19.0819,22.4492,8.9797,0.217066,0.480611,0.444656,1,-1.75186e-13,6.68411e-17,-4.3612e-16
8677,19.0819,22.4492,10.1022,-0.0638722,-0.0235596,0.0531387,1,-1.74522e-13,-2.40639e-16,-9.91232e-16
8678,19.0819,22.4492,11.2246,-0.886505,-1.09656,0.355206,1,-1.75401e-13,-1.72984e-16,-9.99092e-17
8679,19.0819,22.4492,12.3471,0.390551,-0.0196622,0.250212,1,-1.7457e-13,-1.43603e-16,-4.13623e-17
8680,19.0819,22.4492,13.4695,0.460767,0.307288,0.395491,1,-1.74483e-13,2.22316e-16,-1.26418e-16
8681,19.0819,22.4492,14.592,-0.92321,1.16512,0.227389,1,-1.74595e-13,9.14525e-17,2.50342e-16
8682,19.0819,22.4492,15.7145,0.658739,0.412857,-0.732514,1,-1.75742e-13,-3.80501e-16,-8.80081e-14
8683,19.0819,22.4492,16.8369,-0.490997,-0.373581,0.812562,1,-1.7591e-13,-3.38e-16,1.75633e-13
8684,19.0819,22.4492,17.9594,-0.686767,-0.889696,0.302455,1,-1.75298e-13,-1.46367e-18,6.78711e-17
8685,19.0819,22.4492,19.0819,1.23795,-0.598115,1.01434,1,-1.7574e-13,-1.99656e-16,-1.75156e-13
8686,19.0819,22.4492,20.2043,0.524571,-0.300331,-0.939368,1,-1.77053e-13,-3.52745e-16,-6.33513e-16
8687,19.0819,22.4492,21.3268,-0.243571,-0.562247,0.849024,1,-1.76791e-13,-1.15955e-16,1.74508e-13
8688,19.0819,22.4492,22.4492,-0.0281984,0.339634,0.343902,1,-1.76203e-13,-7.10152e-18,-2.16081e-16
8689,19.0819,22.4492,23.5717,-0.45806,0.0496877,0.707881,1,-1.76062e-13,-2.10281e-16,-1.74617e-13
8690,19.0819,23.5717,0,-0.0583461,-0.189883,0.487514,1,-1.75323e-13,-1.76254e-13,8.76813e-14
8691,19.0819,23.5717,1.12246,-0.926117,-1.56339,0.202349,1,-1.74248e-13,-1.76543e-13,1.59811e-16
8692,19.0819,23.5717,2.24492,0.721635,1.27568,0.137318,1,-1.74136e-13,-1.76773e-13,-1.52168e-16
8693,19.0819,23.5717,3.36739,0.57976,0.93282,0.0204454,1,-1.73476e-13,-1.7585e-13,-7.04731e-17
8694,19.0819,23.5717,4.48985,-0.459035,-0.528996,-0.210683,1,-1.7299e-13,-1.75111e-13,-1.37382e-16
8695,19.0819,23.5717,5.61231,1.02291,0.659306,-0.156769,1,-1.75327e-13,-1.75037e-13,-2.77556e-17
8696,19.0819,23.5717,6.73477,0.878441,0.319433,-0.155716,1,-1.75157e-13,-1.75432e-13,1.95698e-17
8697,19.0819,23.5717,7.85723,0.121007,0.283848,0.0951106,1,-1.73455e-13,-1.75642e-13,1.27936e-17
8698,19.0819,23.5717,8.9797,1.22963,-0.107677,-0.981727,1,-1.73434e-13,-1.75333e-13,-3.59427e-16
8699,19.0819,23.5717,10.1022,0.217067,-0.208114,-0.953541,1,-1.75101e-13,-1.75033e-13,-1.37382e-16
8700,19.0819,23.5717,11.2246,0.46646,-2.55879,0.202677,1,-1.76025e-13,-1.74545e-13,4.87891e-17
8701,19.0819,23.5717,12.3471,-1.68392,0.0021403,0.390521,1,-1.75025e-13,-1.75662e-13,-1.23545e-16
8702,19.0819,23.5717,13.4695,0.514473,0.571567,-0.749406,1,-1.73471e-13,-1.75843e-13,1.91145e-16
8703,19.0819,23.5717,14.592,0.130021,-0.498459,-0.539649,1,-1.73392e-13,-1.7484e-13,7.52694e-16
8704,19.0819,23.5717,15.7145,-0.0825959,-0.299865,-0.736352,1,-1.75958e-13,-1.75675e-13,-8.72958e-14
8705,19.0819,23.5717,16.8369,0.223708,0.387303,-0.612253,1,-1.75998e-13,-1.75742e-13,1.7587e-13
8706,19.0819,23.5717,17.9594,-0.135183,-0.120056,-0.108902,1,-1.74924e-13,-1.75326e-13,5.2367e-17
8707,19.0819,23.5717,19.0819,-0.0446875,0.203048,0.826001,1,-1.74236e-13,-1.75664e-13,-1.75143e-13
8708,19.0819,23.5717,20.2043,0.0877799,-0.363059,-0.0103482,1,-1.76624e-13,-1.76008e-13,-1.43332e-16
8709,19.0819,23.5717,21.3268,-0.758023,-0.637469,0.304701,1,-1.75999e-13,-1.75076e-13,1.74563e-13
8710,19.0819,23.5717,22.4492,-2.22301,-0.155163,0.656028,1,-1.75823e-13,-1.7334e-13,-3.59684e-16
8711,19.0819,23.5717,23.5717,0.281882,0.608484,0.236294,1,-1.73223e-13,-1.75987e-13,-1.77037e-13
8712,20.2043,0,0,1.40758,-0.874044,0.0801145,1,2.65543e-15,8.7971e-14,8.73089e-14
8713,20.2043,0,1.12246,0.511161,-0.300586,0.8337,1,4.67637e-15,8.78424e-14,2.46168e-16
8714,20.2043,0,2.24492,0.42406,-1.05897,0.254875,1,4.92786e-15,8.83878e-14,-2.05294e-16
8715,20.2043,0,3.36739,0.426595,1.15577,-0.128994,1,4.82226e-15,8.69708e-14,-5.50233e-17
8716,20.2043,0,4.48985,0.391724,0.181119,-0.400338,1,3.14039e-15,8.78219e-14,-1.77972e-16
8717,20.2043,0,5.61231,-0.252005,-1.55589,-0.336917,1,2.83171e-15,8.78887e-14,4.9857e-16
8718,20.2043,0,6.73477,1.1092,-0.123789,0.596841,1,3.26686e-15,8.85075e-14,-1.39374e-16
8719,20.2043,0,7.85723,0.157003,0.299346,1.41186,1,4.49613e-15,8.79353e-14,-5.50233e-17
8720,20.2043,0,8.9797,-0.294056,-0.295993,0.768912,1,3.14039e-15,8.74889e-14,-1.77972e-16
8721,20.2043,0,10.1022,-0.061555,-0.194744,0.674249,1,3.11036e-15,8.75346e-14,4.93149e-16
8722,20.2043,0,11.2246,0.178791,-0.108738,-0.244023,1,3.00084e-15,8.78197e-14,-1.05981e-16
8723,20.2043,0,12.3471,-0.602092,-1.09883,0.786057,1,3.88182e-15,8.82306e-14,-1.2116e-16
8724,20.2043,0,13.4695,-0.305186,-1.20913,1.26225,1,4.88059e-15,8.70181e-14,5.78964e-17
8725,20.2043,0,14.592,0.056951,0.0143294,-1.12701,1,2.82364e-15,8.7683e-14,1.3925e-15
8726,20.2043,0,15.7145,0.407406,-0.377989,-0.376684,1,2.1711e-15,8.80047e-14,-8.74628e-14
8727,20.2043,0,16.8369,0.288841,0.0840738,-0.690906,1,3.25429e-15,8.6669e-14,1.75729e-13
8728,20.2043,0,17.9594,-1.01409,0.115697,0.053895,1,4.02017e-15,8.60605e-14,-5.31259e-17
8729,20.2043,0,19.0819,1.84278,-1.59493,0.102547,1,2.66042e-15,8.72674e-14,-1.74666e-13
8730,20.2043,0,20.2043,-1.15497,-0.295513,-0.304954,1,1.55762e-15,8.78351e-14,6.82885e-16
8731,20.2043,0,21.3268,0.37971,0.402504,0.965613,1,2.46136e-15,8.65377e-14,1.74551e-13
8732,20.2043,0,22.4492,0.170288,0.696862,0.973333,1,2.91531e-15,8.63546e-14,-3.77086e-16
8733,20.2043,0,23.5717,0.178428,0.831029,0.149175,1,2.18846e-15,8.60624e-14,-1.7777e-13
8734,20.2043,1.12246,0,-0.0094007,-0.458214,0.268993,1,4.54171e-15,1.95861e-16,8.66993e-14
8735,20.2043,1.12246,1.12246,0.238592,0.25102,0.80638,1,3.94963e-15,1.24521e-16,1.03704e-16
8736,20.2043,1.12246,2.24492,0.638523,-1.04672,-1.03352,1,3.97418e-15,-1.68593e-17,-1.90332e-16
8737,20.2043,1.12246,3.36739,0.0829929,-0.693503,-0.069751,1,2.40008e-15,1.17636e-17,9.71987e-17
8738,20.2043,1.12246,4.48985,-0.650452,0.0669241,-0.723923,1,3.66817e-15,2.82435e-17,2.20292e-15
8739,20.2043,1.12246,5.61231,0.280331,-0.759846,0.0944593,1,9.34027e-16,6.79253e-17,2.11727e-15
8740,20.2043,1.12246,6.73477,-1.2002,-0.802778,0.498494,1,2.29931e-15,8.54893e-17,9.76324e-17
8741,20.2043,1.12246,7.85723,0.904295,0.644519,0.53537,1,2.06008e-15,1.50541e-16,4.16876e-17
8742,20.2043,1.12246,8.9797,1.04573,0.682941,-1.08693,1,3.66817e-15,2.50288e-16,2.20292e-15
8743,20.2043,1.12246,10.1022,0.671263,0.663031,-1.32951,1,7.41689e-16,2.8997e-16,2.21035e-15
8744,20.2043,1.12246,11.2246,-0.481735,1.11777,-0.0936536,1,1.48957e-15,3.95192e-17,7.24789e-17
8745,20.2043,1.12246,12.3471,-0.813113,0.610635,-0.197136,1,2.06425e-15,2.65087e-17,2.73761e-17
8746,20.2043,1.12246,13.4695,-0.278326,0.61779,0.284406,1,2.33091e-15,5.69206e-18,3.01625e-16
8747,20.2043,1.12246,14.592,-0.0881772,0.233075,-0.125771,1,3.34638e-15,1.3932e-17,3.35706e-15
8748,20.2043,1.12246,15.7145,0.643331,-1.00613,-0.138281,1,1.11841e-15,1.59757e-16,-8.6722e-14
8749,20.2043,1.12246,16.8369,-0.297602,0.215123,-0.800463,1,2.90611e-15,1.37856e-16,1.75781e-13
8750,20.2043,1.12246,17.9594,1.05867,-0.527335,0.748693,1,1.53969e-15,2.2611e-16,1.35092e-16
8751,20.2043,1.12246,19.0819,0.424493,0.150699,0.172862,1,5.22835e-15,8.19115e-17,-1.72806e-13
8752,20.2043,1.12246,20.2043,-1.32057,-0.358891,2.30257,1,6.12249e-16,4.96022e-17,2.73262e-15
8753,20.2043,1.12246,21.3268,0.146553,0.289645,-1.3615,1,5.67539e-16,3.01788e-16,1.74202e-13
8754,20.2043,1.12246,22.4492,-0.176982,-0.254348,-0.526745,1,-9.62433e-16,2.02692e-16,-4.32976e-16
8755,20.2043,1.12246,23.5717,0.402736,-0.304151,-0.515509,1,5.56142e-16,2.11962e-17,-1.79154e-13
8756,20.2043,2.24492,0,-1.04669,-0.785373,-0.698822,1,4.45358e-15,4.87891e-19,8.7171e-14
8757,20.2043,2.24492,1.12246,-0.247207,-0.352279,-0.446112,1,4.12138e-15,-2.35868e-16,1.00939e-16
8758,20.2043,2.24492,2.24492,-1.19802,-0.714347,0.0887742,1,4.86128e-15,-2.01282e-16,-1.97162e-16
8759,20.2043,2.24492,3.36739,1.02978,1.13309,1.41569,1,2.63434e-15,9.8554e-17,4.79759e-17
8760,20.2043,2.24492,4.48985,0.18216,-0.0408365,0.447696,1,3.02357e-15,-1.47235e-16,1.17641e-15
8761,20.2043,2.24492,5.61231,-0.258357,0.567515,-0.115793,1,1.87925e-15,-2.31965e-16,1.19723e-15
8762,20.2043,2.24492,6.73477,0.191758,-0.518395,0.681895,1,3.15604e-15,5.14996e-18,3.2255e-17
8763,20.2043,2.24492,7.85723,-0.702742,-0.452432,-0.240077,1,2.06535e-15,-2.13696e-16,1.58565e-16
8764,20.2043,2.24492,8.9797,-0.597424,0.400011,0.0902643,1,3.46766e-15,-1.47235e-16,1.17641e-15
8765,20.2043,2.24492,10.1022,-0.696398,-0.371073,0.0974789,1,1.68669e-15,-1.03596e-16,1.17641e-15
8766,20.2043,2.24492,11.2246,0.143113,-0.678385,0.00978423,1,1.72399e-15,-2.42807e-16,1.51246e-16
8767,20.2043,2.24492,12.3471,0.437277,-0.21652,-0.728896,1,2.17072e-15,-2.01282e-16,2.33103e-18
8768,20.2043,2.24492,13.4695,0.939853,0.444148,-0.296243,1,2.55731e-15,1.06685e-16,2.46548e-16
8769,20.2043,2.24492,14.592,0.0631251,-0.253516,-0.703374,1,2.7027e-15,-1.57318e-16,1.88705e-15
8770,20.2043,2.24492,15.7145,0.479604,1.1794,0.640232,1,2.0685e-15,-1.21919e-16,-8.72094e-14
8771,20.2043,2.24492,16.8369,0.169852,-0.226037,-1.88876,1,2.49021e-15,7.69241e-17,1.7573e-13
8772,20.2043,2.24492,17.9594,1.10818,-0.473926,0.58902,1,1.54163e-15,-2.1207e-16,1.35525e-16
8773,20.2043,2.24492,19.0819,0.662807,0.645748,-0.993425,1,3.61815e-15,-1.53902e-16,-1.73826e-13
8774,20.2043,2.24492,20.2043,0.692306,-0.338176,-0.0652283,1,1.98783e-15,-1.35796e-16,1.81231e-15
8775,20.2043,2.24492,21.3268,-0.0893423,-0.438176,-0.213425,1,-1.10141e-16,8.03936e-17,1.74396e-13
8776,20.2043,2.24492,22.4492,0.0953515,-0.668015,-1.15945,1,-2.81947e-16,-2.31586e-16,-3.71773e-16
8777,20.2043,2.24492,23.5717,0.628988,0.20326,-1.32251,1,1.20271e-15,-1.35959e-16,-1.77899e-13
8778,20.2043,3.36739,0,0.283554,-0.130422,-0.924874,1,3.67057e-15,-5.56738e-17,8.73517e-14
8779,20.2043,3.36739,1.12246,-0.391149,0.260237,-0.705412,1,2.43436e-15,-1.59107e-16,1.35092e-16
8780,20.2043,3.36739,2.24492,-0.725657,-0.403201,-0.67139,1,2.98128e-15,2.01499e-16,-1.93747e-16
8781,20.2043,3.36739,3.36739,-0.785817,-0.794948,0.305084,1,1.38577e-15,-3.88686e-17,-9.73614e-17
8782,20.2043,3.36739,4.48985,-0.647367,0.765536,1.52689,1,2.26891e-15,-8.2562e-17,1.34414e-15
8783,20.2043,3.36739,5.61231,-0.119904,1.42827,0.382614,1,-4.85831e-16,-5.56738e-17,1.34414e-15
8784,20.2043,3.36739,6.73477,0.110483,-0.0455241,-1.3879,1,1.30988e-15,2.92572e-16,8.68446e-17
8785,20.2043,3.36739,7.85723,-0.323713,-0.798774,0.618595,1,1.03883e-15,1.90115e-16,-9.38919e-17
8786,20.2043,3.36739,8.9797,1.20988,0.150576,0.176723,1,2.713e-15,-8.2562e-17,1.34414e-15
8787,20.2043,3.36739,10.1022,0.677793,0.0824835,0.850953,1,-6.8012e-16,1.66371e-16,1.34414e-15
8788,20.2043,3.36739,11.2246,1.67188,1.02223,-0.443197,1,4.01263e-16,1.18449e-16,5.18249e-17
8789,20.2043,3.36739,12.3471,0.590564,-0.474882,-0.158421,1,6.77572e-16,9.04767e-17,1.09504e-17
8790,20.2043,3.36739,13.4695,1.16066,-0.708278,-0.282759,1,1.30424e-15,-3.32308e-17,1.65883e-16
8791,20.2043,3.36739,14.592,0.805304,-0.609009,-1.36094,1,2.0209e-15,-1.05059e-16,2.71392e-15
8792,20.2043,3.36739,15.7145,-1.0618,-0.433013,-0.0293921,1,-3.01354e-16,-7.55147e-17,-8.70505e-14
8793,20.2043,3.36739,16.8369,-0.219608,-0.364359,0.0527068,1,5.65411e-16,-2.01553e-16,1.75811e-13
8794,20.2043,3.36739,17.9594,-0.356691,-0.495107,0.161116,1,2.131e-16,-6.09864e-17,1.06902e-16
8795,20.2043,3.36739,19.0819,0.0771122,0.718616,1.42939,1,2.92539e-15,-4.27176e-17,-1.73233e-13
8796,20.2043,3.36739,20.2043,-1.49935,0.366545,0.110897,1,-8.07893e-16,3.55076e-17,1.96161e-15
8797,20.2043,3.36739,21.3268,0.901579,-0.361107,-0.269055,1,-1.75218e-15,2.04914e-17,1.7434e-13
8798,20.2043,3.36739,22.4492,-0.919874,0.725148,0.0945878,1,-1.38632e-15,-2.37711e-16,-3.21574e-16
8799,20.2043,3.36739,23.5717,0.793926,-0.306883,-0.478038,1,-1.6591e-15,-3.32904e-16,-1.78523e-13
8800,20.2043,4.48985,0,0.510997,-0.241519,0.445646,1,2.44845e-15,4.90764e-16,8.79594e-14
8801,20.2043,4.48985,1.12246,0.35765,0.074259,-0.432468,1,3.19621e-15,1.98635e-15,7.47557e-17
8802,20.2043,4.48985,2.24492,0.249101,-0.5394,0.0674638,1,3.75568e-15,2.06105e-15,-1.35525e-16
8803,20.2043,4.48985,3.36739,1.18836,0.877509,-0.362121,1,1.95281e-15,1.89302e-15,-5.6758e-17
8804,20.2043,4.48985,4.48985,0.188769,-0.381787,0.197895,1,2.18022e-15,1.22455e-15,2.97613e-17
8805,20.2043,4.48985,5.61231,-0.65425,-0.466337,1.3264,1,8.90116e-16,7.43641e-16,2.83519e-17
8806,20.2043,4.48985,6.73477,0.0895596,-0.319956,-1.50994,1,2.53183e-15,1.09655e-15,1.88868e-16
8807,20.2043,4.48985,7.85723,0.114327,1.54792,-0.406117,1,2.40384e-15,1.87914e-15,-2.90024e-17
8808,20.2043,4.48985,8.9797,-0.276943,0.0323948,-0.450563,1,2.18022e-15,1.00251e-15,1.40784e-16
8809,20.2043,4.48985,10.1022,1.561,0.693494,0.491579,1,6.72097e-16,7.12809e-16,2.97613e-17
8810,20.2043,4.48985,11.2246,1.49424,1.20747,0.0538814,1,1.6419e-15,6.54086e-16,-3.62666e-17
8811,20.2043,4.48985,12.3471,-0.202348,-0.206499,-0.386037,1,2.64589e-15,1.61762e-15,-2.27682e-17
8812,20.2043,4.48985,13.4695,-0.159748,-0.364182,-0.800075,1,1.95845e-15,2.34968e-15,8.73867e-17
8813,20.2043,4.48985,14.592,-1.71998,0.739698,-1.88807,1,1.78541e-15,9.74589e-16,1.60803e-15
8814,20.2043,4.48985,15.7145,0.247079,0.685223,0.310113,1,9.00687e-16,6.59615e-16,-8.86062e-14
8815,20.2043,4.48985,16.8369,-0.109413,0.152014,-0.310104,1,2.23828e-15,1.55739e-15,1.75542e-13
8816,20.2043,4.48985,17.9594,-0.0701739,-0.224632,-0.488854,1,1.90988e-15,1.39212e-15,1.01264e-16
8817,20.2043,4.48985,19.0819,0.838547,0.616075,-0.10805,1,2.08709e-15,5.59015e-16,-1.74258e-13
8818,20.2043,4.48985,20.2043,0.0292597,-0.530748,0.253684,1,9.00687e-16,4.3757e-16,1.00668e-16
8819,20.2043,4.48985,21.3268,-0.0781717,-0.235512,0.180026,1,7.94558e-16,1.55587e-15,1.74206e-13
8820,20.2043,4.48985,22.4492,0.0556195,-0.601484,0.635815,1,7.88703e-16,2.95987e-17,-3.98661e-16
8821,20.2043,4.48985,23.5717,0.693886,-0.484145,2.26137,1,-4.5607e-16,1.14855e-15,-1.77482e-13
8822,20.2043,5.61231,0,-0.674245,0.434987,0.397,1,8.22462e-16,1.49083e-15,8.8107e-14
8823,20.2043,5.61231,1.12246,0.506081,1.21007,-0.195988,1,2.62241e-17,2.72574e-15,1.90657e-16
8824,20.2043,5.61231,2.24492,0.025588,0.299553,-1.19537,1,-7.37108e-16,2.45729e-15,-1.60191e-16
8825,20.2043,5.61231,3.36739,0.0916295,0.282588,-0.504048,1,-9.86963e-16,1.75776e-15,-1.10534e-16
8826,20.2043,5.61231,4.48985,1.54305,0.184044,-0.524278,1,1.96986e-16,1.22867e-15,5.78354e-16
8827,20.2043,5.61231,5.61231,-0.409828,-0.562029,-0.538335,1,-1.3802e-15,7.4707e-16,6.79835e-16
8828,20.2043,5.61231,6.73477,0.234946,0.302214,0.317734,1,-1.50733e-15,1.10074e-15,-9.42714e-17
8829,20.2043,5.61231,7.85723,0.475422,0.298124,1.54128,1,-1.59065e-15,1.79246e-15,-5.50233e-17
8830,20.2043,5.61231,8.9797,0.6375,-0.734643,0.0225288,1,-2.47103e-16,1.00663e-15,5.78354e-16
8831,20.2043,5.61231,10.1022,-0.804323,0.0140625,-0.999204,1,-1.43864e-15,7.17146e-16,5.78354e-16
8832,20.2043,5.61231,11.2246,-0.170141,-0.0779735,-0.95483,1,-1.70026e-15,6.79632e-16,-5.82759e-17
8833,20.2043,5.61231,12.3471,0.0066238,-0.266126,-0.777212,1,-1.78141e-15,1.52401e-15,-7.60568e-17
8834,20.2043,5.61231,13.4695,0.649556,-0.247857,0.796173,1,-9.21694e-16,2.2643e-15,5.78964e-17
8835,20.2043,5.61231,14.592,0.140986,-0.278529,-0.68744,1,-1.19601e-16,9.78438e-16,2.37087e-15
8836,20.2043,5.61231,15.7145,-0.83638,0.13118,0.256557,1,-1.13825e-15,6.65429e-16,-8.78341e-14
8837,20.2043,5.61231,16.8369,-0.599896,-0.85808,0.493851,1,-1.33876e-15,1.70561e-15,1.75549e-13
8838,20.2043,5.61231,17.9594,0.522689,-0.587606,-0.132719,1,-1.6019e-15,1.29123e-15,1.68919e-16
8839,20.2043,5.61231,19.0819,0.361882,-0.78273,-0.623287,1,1.61221e-16,5.6243e-16,-1.7391e-13
8840,20.2043,5.61231,20.2043,0.575439,-0.633141,0.0470375,1,-1.75169e-15,4.96727e-16,5.34783e-16
8841,20.2043,5.61231,21.3268,0.0651761,-0.850243,0.694417,1,-3.25205e-15,1.10887e-15,1.74258e-13
8842,20.2043,5.61231,22.4492,-1.10926,0.195739,-0.327442,1,-3.2791e-15,-5.76199e-16,-3.12142e-16
8843,20.2043,5.61231,23.5717,0.0687284,-0.167871,-0.804049,1,-8.36083e-16,6.21844e-16,-1.77766e-13
8844,20.2043,6.73477,0,-0.216669,0.337052,-0.17384,1,2.36844e-15,9.76324e-17,8.70045e-14
8845,20.2043,6.73477,1.12246,-0.342233,-1.40749,-0.631842,1,1.43082e-15,1.24954e-16,2.15431e-16
8846,20.2043,6.73477,2.24492,-0.529968,0.592647,-0.276822,1,1.75612e-15,3.67707e-16,-1.85019e-16
8847,20.2043,6.73477,3.36739,0.354988,-0.552358,-1.46516,1,4.06955e-16,4.59376e-16,-1.8014e-16
8848,20.2043,6.73477,4.48985,0.692551,-0.547851,0.65956,1,1.07721e-15,-1.05601e-16,1.905e-15
8849,20.2043,6.73477,5.61231,-0.159058,0.976697,2.25464,1,-8.11308e-16,1.35796e-16,1.80785e-15
8850,20.2043,6.73477,6.73477,0.309791,-0.969189,0.387901,1,6.94472e-16,2.06378e-16,1.03379e-16
8851,20.2043,6.73477,7.85723,0.261756,-0.876485,-0.469458,1,-1.06523e-16,1.67943e-16,-1.40404e-17
8852,20.2043,6.73477,8.9797,-0.316708,0.249213,-0.650907,1,1.5213e-15,1.16443e-16,1.46091e-15
8853,20.2043,6.73477,10.1022,-0.740746,-0.832796,-1.32904,1,-1.00039e-15,1.60082e-16,1.905e-15
8854,20.2043,6.73477,11.2246,0.440861,0.0571114,0.557747,1,-5.74519e-16,-1.04029e-16,4.10913e-17
8855,20.2043,6.73477,12.3471,-0.510942,-0.530088,0.241015,1,-6.89837e-16,1.17907e-16,-2.8894e-17
8856,20.2043,6.73477,13.4695,0.625975,0.696552,-0.79268,1,3.29923e-16,4.67508e-16,2.43945e-16
8857,20.2043,6.73477,14.592,0.666298,1.06461,0.297208,1,7.56339e-16,3.00324e-17,2.59482e-15
8858,20.2043,6.73477,15.7145,0.816143,0.369533,-0.796733,1,-6.11653e-16,3.7676e-17,-8.66039e-14
8859,20.2043,6.73477,16.8369,0.657676,0.273587,-0.725,1,-4.32326e-18,2.43458e-16,1.75818e-13
8860,20.2043,6.73477,17.9594,-0.407096,0.290876,1.69751,1,-1.07434e-15,3.63858e-16,2.19009e-17
8861,20.2043,6.73477,19.0819,1.27125,-1.41901,-0.00123252,1,1.67179e-15,6.81421e-17,-1.73118e-13
8862,20.2043,6.73477,20.2043,1.05074,-0.287633,-0.359952,1,-1.13641e-15,3.07371e-17,2.416e-15
8863,20.2043,6.73477,21.3268,-0.386322,0.597346,0.270728,1,-2.84233e-15,-2.14509e-16,1.74396e-13
8864,20.2043,6.73477,22.4492,0.373345,-0.140868,1.23808,1,-2.48071e-15,1.32706e-16,-3.60497e-16
8865,20.2043,6.73477,23.5717,-0.226631,0.6222,-1.47332,1,-1.48785e-15,1.32273e-17,-1.78403e-13
8866,20.2043,7.85723,0,-0.0314538,-0.334629,0.0713745,1,2.36605e-15,1.1086e-16,8.69423e-14
8867,20.2043,7.85723,1.12246,-1.15552,1.15757,0.116461,1,1.93476e-15,2.29471e-16,1.07336e-16
8868,20.2043,7.85723,2.24492,1.58997,0.554415,0.185964,1,2.77312e-15,3.68032e-16,-1.90277e-16
8869,20.2043,7.85723,3.36739,0.00686679,0.469567,0.535557,1,4.55961e-16,-3.88686e-17,-1.25117e-16
8870,20.2043,7.85723,4.48985,0.353156,1.60272,0.818615,1,1.01991e-15,2.84603e-17,1.31638e-15
8871,20.2043,7.85723,5.61231,-0.453008,-0.564143,0.312129,1,-7.49509e-16,-1.6263e-19,1.31638e-15
8872,20.2043,7.85723,6.73477,0.127801,0.195842,-1.15172,1,1.0462e-15,2.37061e-16,2.04806e-16
8873,20.2043,7.85723,7.85723,0.62736,-0.266272,1.57623,1,1.09017e-16,-3.19298e-17,4.4886e-17
8874,20.2043,7.85723,8.9797,0.162123,-0.0796954,0.347044,1,1.464e-15,1.39483e-16,1.31638e-15
8875,20.2043,7.85723,10.1022,-0.469999,1.18653,1.68158,1,-9.36859e-16,-1.6263e-19,1.31638e-15
8876,20.2043,7.85723,11.2246,0.514225,0.471447,-0.418387,1,-3.62015e-16,1.7396e-16,9.34582e-17
8877,20.2043,7.85723,12.3471,-0.01068,0.384261,-0.815862,1,8.02472e-16,1.45988e-16,8.03394e-17
8878,20.2043,7.85723,13.4695,1.11399,-1.08924,-1.4685,1,3.74429e-16,-3.32308e-17,3.04661e-16
